SITE_CODE,MSMT_DATE,RPE,GSE,RDNG_WS,RDNG_RP,WLM_QA_DESC,WLM_ORG_NAME,MSMT_CMT
332578N1173701W001,4/28/1959 0:00,26.27,26.27,0,11.48,,Department of Water Resources,
332578N1173701W001,11/12/1959 0:00,26.27,26.27,0,16.7,,Department of Water Resources,
332578N1173701W001,2/18/1960 0:00,26.27,26.27,0,12.18,,Department of Water Resources,
332578N1173701W001,4/21/1960 0:00,26.27,26.27,0,13.01,,Department of Water Resources,
332578N1173701W001,11/9/1960 0:00,26.27,26.27,0,13.37,,Department of Water Resources,
332578N1173701W001,2/7/1961 0:00,26.27,26.27,0,11.88,,Department of Water Resources,
332578N1173701W001,4/13/1961 0:00,26.27,26.27,0,11.43,,Department of Water Resources,
332578N1173701W001,11/2/1961 0:00,26.27,26.27,0,12.16,,Department of Water Resources,
332578N1173701W001,2/20/1962 0:00,26.27,26.27,0,9.72,,Department of Water Resources,
332578N1173701W001,4/27/1962 0:00,26.27,26.27,0,6.65,,Department of Water Resources,
332578N1173701W001,11/7/1962 0:00,26.27,26.27,0,9.29,,Department of Water Resources,
332578N1173701W001,2/28/1963 0:00,26.27,26.27,0,7.16,,Department of Water Resources,
332578N1173701W001,4/17/1963 0:00,26.27,26.27,0,5.73,,Department of Water Resources,
332578N1173701W001,11/15/1963 0:00,26.27,26.27,0,8.68,,Department of Water Resources,
332578N1173701W001,2/27/1964 0:00,26.27,26.27,0,8.09,,Department of Water Resources,
332578N1173701W001,4/26/1964 0:00,26.27,26.27,0,8.17,,Department of Water Resources,
332578N1173701W001,12/12/1964 0:00,26.27,26.27,0,9.27,,Department of Water Resources,
332578N1173701W001,11/9/1965 0:00,26.27,26.27,0,9.47,,Department of Water Resources,
332578N1173701W001,4/28/1966 0:00,26.27,26.27,0,5.03,,Department of Water Resources,
332578N1173701W001,6/30/1966 0:00,26.27,26.27,,6.09,QM:Other,Department of Water Resources,
332578N1173701W001,10/1/1966 0:00,26.27,26.27,,7.43,QM:Other,Department of Water Resources,
332578N1173701W001,5/25/1967 0:00,26.27,26.27,0,4.07,,Department of Water Resources,
332578N1173701W001,8/3/1967 0:00,26.27,26.27,,6.1,QM:Other,Department of Water Resources,
332578N1173701W001,7/12/1968 0:00,26.27,26.27,,6.25,QM:Other,Department of Water Resources,
332578N1173701W001,10/29/1968 0:00,26.27,26.27,,7.83,QM:Other,Department of Water Resources,
332578N1173701W001,5/21/1970 0:00,26.27,26.27,,5.52,QM:Other,Department of Water Resources,
332578N1173701W001,11/12/1970 0:00,26.27,26.27,,8.18,QM:Other,Department of Water Resources,
332578N1173701W001,7/1/1971 0:00,26.27,26.27,,7.26,QM:Other,Department of Water Resources,
332578N1173701W001,4/1/1972 0:00,26.27,26.27,0,8,,Department of Water Resources,
332578N1173701W001,4/11/1972 0:00,26.27,26.27,0,8.09,,Department of Water Resources,
332578N1173701W002,5/4/1951 0:00,26.27,26.27,0,19.82,,Department of Water Resources,
332578N1173701W002,5/15/1951 0:00,26.27,26.27,0,19.86,,Department of Water Resources,
332578N1173701W002,5/21/1951 0:00,26.27,26.27,0,19.84,,Department of Water Resources,
332578N1173701W002,6/4/1951 0:00,26.27,26.27,0,19.9,,Department of Water Resources,
332578N1173701W002,6/11/1951 0:00,26.27,26.27,0,19.92,,Department of Water Resources,
332578N1173701W002,6/18/1951 0:00,26.27,26.27,0,19.96,,Department of Water Resources,
332578N1173701W002,7/16/1951 0:00,26.27,26.27,0,20.17,,Department of Water Resources,
332578N1173701W002,8/20/1951 0:00,26.27,26.27,0,20.37,,Department of Water Resources,
332578N1173701W002,9/4/1951 0:00,26.27,26.27,0,20.36,,Department of Water Resources,
332578N1173701W002,9/12/1951 0:00,26.27,26.27,0,20.4,,Department of Water Resources,
332578N1173701W002,10/3/1951 0:00,26.27,26.27,0,20.49,,Department of Water Resources,
332578N1173701W002,10/10/1951 0:00,26.27,26.27,0,20.55,,Department of Water Resources,
332578N1173701W002,10/15/1951 0:00,26.27,26.27,0,20.52,,Department of Water Resources,
332578N1173701W002,10/23/1951 0:00,26.27,26.27,0,20.55,,Department of Water Resources,
332578N1173701W002,10/29/1951 0:00,26.27,26.27,0,20.45,,Department of Water Resources,
332578N1173701W002,11/5/1951 0:00,26.27,26.27,0,20.37,,Department of Water Resources,
332578N1173701W002,11/12/1951 0:00,26.27,26.27,0,20.44,,Department of Water Resources,
332578N1173701W002,11/19/1951 0:00,26.27,26.27,0,20.5,,Department of Water Resources,
332578N1173701W002,11/26/1951 0:00,26.27,26.27,0,20.4,,Department of Water Resources,
332578N1173701W002,12/4/1951 0:00,26.27,26.27,0,20.4,,Department of Water Resources,
332578N1173701W002,12/11/1951 0:00,26.27,26.27,0,20.43,,Department of Water Resources,
332578N1173701W002,12/18/1951 0:00,26.27,26.27,0,20.31,,Department of Water Resources,
332578N1173701W002,12/28/1951 0:00,26.27,26.27,0,20.26,,Department of Water Resources,
332578N1173701W002,1/7/1952 0:00,26.27,26.27,0,20.17,,Department of Water Resources,
332578N1173701W002,3/25/1952 0:00,26.27,26.27,0,18.56,,Department of Water Resources,
332578N1173701W002,3/31/1952 0:00,26.27,26.27,0,18.48,,Department of Water Resources,
332578N1173701W002,4/7/1952 0:00,26.27,26.27,0,18.38,,Department of Water Resources,
332578N1173701W002,4/14/1952 0:00,26.27,26.27,0,18.21,,Department of Water Resources,
332578N1173701W002,4/22/1952 0:00,26.27,26.27,0,18.15,,Department of Water Resources,
332578N1173701W002,4/28/1952 0:00,26.27,26.27,0,18.06,,Department of Water Resources,
332578N1173701W002,5/5/1952 0:00,26.27,26.27,0,17.97,,Department of Water Resources,
332578N1173701W002,5/19/1952 0:00,26.27,26.27,0,17.8,,Department of Water Resources,
332578N1173701W002,6/2/1952 0:00,26.27,26.27,0,17.67,,Department of Water Resources,
332578N1173701W002,6/17/1952 0:00,26.27,26.27,0,17.58,,Department of Water Resources,
332578N1173701W002,6/30/1952 0:00,26.27,26.27,0,17.53,,Department of Water Resources,
332578N1173701W002,7/15/1952 0:00,26.27,26.27,0,17.51,,Department of Water Resources,
332578N1173701W002,7/28/1952 0:00,26.27,26.27,0,17.48,,Department of Water Resources,
332578N1173701W002,8/20/1952 0:00,26.27,26.27,0,17.45,,Department of Water Resources,
332578N1173701W002,9/8/1952 0:00,26.27,26.27,0,17.53,,Department of Water Resources,
332578N1173701W002,10/14/1952 0:00,26.27,26.27,0,17.69,,Department of Water Resources,
332578N1173701W002,11/18/1952 0:00,26.27,26.27,0,17.35,,Department of Water Resources,
332578N1173701W002,12/23/1952 0:00,26.27,26.27,0,16.78,,Department of Water Resources,
332578N1173701W002,1/20/1953 0:00,26.27,26.27,0,15.97,,Department of Water Resources,
332578N1173701W002,2/17/1953 0:00,26.27,26.27,0,15.18,,Department of Water Resources,
332578N1173701W002,3/24/1953 0:00,26.27,26.27,0,14.11,,Department of Water Resources,
332578N1173701W002,5/25/1953 0:00,26.27,26.27,0,13.38,,Department of Water Resources,
332578N1173701W002,6/30/1953 0:00,26.27,26.27,0,13.18,,Department of Water Resources,
332578N1173701W002,10/26/1953 0:00,26.27,26.27,0,12.94,,Department of Water Resources,
332578N1173701W002,4/5/1954 0:00,26.27,26.27,0,11.18,,Department of Water Resources,
332578N1173701W002,10/13/1954 0:00,26.27,26.27,0,11.38,,Department of Water Resources,
332578N1173701W002,4/19/1955 0:00,26.27,26.27,0,9.73,,Department of Water Resources,
332578N1173701W002,10/24/1955 0:00,26.27,26.27,0,11.37,,Department of Water Resources,
332578N1173701W002,4/26/1956 0:00,26.27,26.27,0,9.97,,Department of Water Resources,
332578N1173701W002,10/23/1956 0:00,26.27,26.27,0,11.4,,Department of Water Resources,
332578N1173701W002,4/24/1957 0:00,26.27,26.27,0,11.57,,Department of Water Resources,
332578N1173701W002,11/1/1957 0:00,26.27,26.27,0,12.94,,Department of Water Resources,
332578N1173701W002,4/24/1958 0:00,26.27,26.27,0,10.14,,Department of Water Resources,
332578N1173701W002,10/28/1958 0:00,26.27,26.27,0,9.61,,Department of Water Resources,
332578N1173701W002,4/28/1959 0:00,26.27,26.27,0,9.93,,Department of Water Resources,
332578N1173701W002,11/12/1959 0:00,26.27,26.27,0,12.06,,Department of Water Resources,
332578N1173701W002,4/21/1960 0:00,26.27,26.27,0,11.29,,Department of Water Resources,
332578N1173701W002,11/9/1960 0:00,26.27,26.27,0,12.89,,Department of Water Resources,
332578N1173701W002,4/13/1961 0:00,26.27,26.27,0,12.6,,Department of Water Resources,
332578N1173701W002,11/2/1961 0:00,26.27,26.27,0,12.7,,Department of Water Resources,
332578N1173701W002,4/27/1962 0:00,26.27,26.27,0,11.16,,Department of Water Resources,
332578N1173701W002,11/7/1962 0:00,26.27,26.27,0,8.59,,Department of Water Resources,
332578N1173701W002,4/17/1963 0:00,26.27,26.27,0,9.9,,Department of Water Resources,
332578N1173701W002,11/15/1963 0:00,26.27,26.27,0,11.61,,Department of Water Resources,
332578N1173701W002,4/26/1964 0:00,26.27,26.27,0,10.54,,Department of Water Resources,
332578N1173701W002,12/12/1964 0:00,26.27,26.27,0,10.07,,Department of Water Resources,
332578N1173701W002,11/9/1965 0:00,26.27,26.27,0,10.51,,Department of Water Resources,
332578N1173701W002,4/28/1966 0:00,26.27,26.27,0,7.43,,Department of Water Resources,
332578N1173701W002,5/25/1967 0:00,26.27,26.27,0,7.25,,Department of Water Resources,
332578N1173701W002,4/1/1972 0:00,26.27,26.27,0,9,,Department of Water Resources,
332578N1173701W002,4/11/1972 0:00,26.27,26.27,0,9.44,,Department of Water Resources,
332623N1173743W001,6/13/1951 0:00,29.27,29.27,0,22.64,,Department of Water Resources,
332623N1173743W001,8/17/1951 0:00,29.27,29.27,0,25.61,,Department of Water Resources,
332623N1173743W001,9/12/1951 0:00,29.27,29.27,0,23.74,,Department of Water Resources,
332623N1173743W001,10/3/1951 0:00,29.27,29.27,,27.76,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/10/1951 0:00,29.27,29.27,0,25.35,,Department of Water Resources,
332623N1173743W001,10/15/1951 0:00,29.27,29.27,0,23.4,,Department of Water Resources,
332623N1173743W001,10/23/1951 0:00,29.27,29.27,0,25.25,,Department of Water Resources,
332623N1173743W001,10/29/1951 0:00,29.27,29.27,0,22.38,,Department of Water Resources,
332623N1173743W001,11/5/1951 0:00,29.27,29.27,,25.61,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,11/12/1951 0:00,29.27,29.27,,24.93,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,11/19/1951 0:00,29.27,29.27,,26.65,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,11/26/1951 0:00,29.27,29.27,0,21.52,,Department of Water Resources,
332623N1173743W001,12/4/1951 0:00,29.27,29.27,0,22.9,,Department of Water Resources,
332623N1173743W001,12/11/1951 0:00,29.27,29.27,,27.47,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,12/18/1951 0:00,29.27,29.27,0,21.82,,Department of Water Resources,
332623N1173743W001,12/28/1951 0:00,29.27,29.27,0,21.1,,Department of Water Resources,
332623N1173743W001,1/7/1952 0:00,29.27,29.27,0,20.46,,Department of Water Resources,
332623N1173743W001,2/14/1952 0:00,29.27,29.27,0,13.72,,Department of Water Resources,
332623N1173743W001,2/17/1952 0:00,29.27,29.27,0,11.65,,Department of Water Resources,
332623N1173743W001,2/21/1952 0:00,29.27,29.27,0,12.01,,Department of Water Resources,
332623N1173743W001,2/25/1952 0:00,29.27,29.27,0,11.93,,Department of Water Resources,
332623N1173743W001,2/29/1952 0:00,29.27,29.27,0,10.66,,Department of Water Resources,
332623N1173743W001,3/4/1952 0:00,29.27,29.27,0,10.47,,Department of Water Resources,
332623N1173743W001,3/11/1952 0:00,29.27,29.27,0,10.78,,Department of Water Resources,
332623N1173743W001,3/18/1952 0:00,29.27,29.27,0,10.29,,Department of Water Resources,
332623N1173743W001,3/25/1952 0:00,29.27,29.27,0,10.35,,Department of Water Resources,
332623N1173743W001,3/31/1952 0:00,29.27,29.27,0,9.87,,Department of Water Resources,
332623N1173743W001,4/7/1952 0:00,29.27,29.27,0,10.6,,Department of Water Resources,
332623N1173743W001,4/14/1952 0:00,29.27,29.27,0,9.52,,Department of Water Resources,
332623N1173743W001,4/22/1952 0:00,29.27,29.27,0,10.49,,Department of Water Resources,
332623N1173743W001,4/28/1952 0:00,29.27,29.27,0,10.03,,Department of Water Resources,
332623N1173743W001,5/5/1952 0:00,29.27,29.27,0,11.11,,Department of Water Resources,
332623N1173743W001,5/19/1952 0:00,29.27,29.27,0,10.29,,Department of Water Resources,
332623N1173743W001,6/2/1952 0:00,29.27,29.27,0,11.16,,Department of Water Resources,
332623N1173743W001,6/11/1952 0:00,29.27,29.27,0,12.89,,Department of Water Resources,
332623N1173743W001,6/17/1952 0:00,29.27,29.27,0,12.48,,Department of Water Resources,
332623N1173743W001,6/30/1952 0:00,29.27,29.27,0,14.16,,Department of Water Resources,
332623N1173743W001,7/15/1952 0:00,29.27,29.27,0,15.17,,Department of Water Resources,
332623N1173743W001,7/28/1952 0:00,29.27,29.27,,17.73,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,8/20/1952 0:00,29.27,29.27,0,15.74,,Department of Water Resources,
332623N1173743W001,9/8/1952 0:00,29.27,29.27,0,19.55,,Department of Water Resources,
332623N1173743W001,10/14/1952 0:00,29.27,29.27,0,17.98,,Department of Water Resources,
332623N1173743W001,11/18/1952 0:00,29.27,29.27,0,16.93,,Department of Water Resources,
332623N1173743W001,12/23/1952 0:00,29.27,29.27,0,15.71,,Department of Water Resources,
332623N1173743W001,1/20/1953 0:00,29.27,29.27,0,12.18,,Department of Water Resources,
332623N1173743W001,2/17/1953 0:00,29.27,29.27,0,12.24,,Department of Water Resources,
332623N1173743W001,3/24/1953 0:00,29.27,29.27,0,10.99,,Department of Water Resources,
332623N1173743W001,5/26/1953 0:00,29.27,29.27,0,13.12,,Department of Water Resources,
332623N1173743W001,6/30/1953 0:00,29.27,29.27,,17.3,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,9/28/1953 0:00,29.27,29.27,,18.53,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/26/1953 0:00,29.27,29.27,,20.27,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,4/6/1954 0:00,29.27,29.27,0,6.84,,Department of Water Resources,
332623N1173743W001,6/15/1954 0:00,29.27,29.27,0,9.2,,Department of Water Resources,
332623N1173743W001,7/12/1954 0:00,29.27,29.27,0,14.2,,Department of Water Resources,
332623N1173743W001,8/16/1954 0:00,29.27,29.27,0,16.4,,Department of Water Resources,
332623N1173743W001,9/13/1954 0:00,29.27,29.27,0,17.6,,Department of Water Resources,
332623N1173743W001,10/13/1954 0:00,29.27,29.27,0,15.68,,Department of Water Resources,
332623N1173743W001,10/20/1954 0:00,29.27,29.27,0,21.1,,Department of Water Resources,
332623N1173743W001,11/16/1954 0:00,29.27,29.27,0,14.3,,Department of Water Resources,
332623N1173743W001,12/14/1954 0:00,29.27,29.27,0,13.3,,Department of Water Resources,
332623N1173743W001,1/27/1955 0:00,29.27,29.27,0,12.6,,Department of Water Resources,
332623N1173743W001,2/23/1955 0:00,29.27,29.27,0,13.5,,Department of Water Resources,
332623N1173743W001,3/16/1955 0:00,29.27,29.27,0,13.1,,Department of Water Resources,
332623N1173743W001,4/19/1955 0:00,29.27,29.27,0,10.74,,Department of Water Resources,
332623N1173743W001,7/20/1955 0:00,29.27,29.27,,18.88,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,8/23/1955 0:00,29.27,29.27,,19.53,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,9/23/1955 0:00,29.27,29.27,,20.22,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/24/1955 0:00,29.27,29.27,0,17.19,,Department of Water Resources,
332623N1173743W001,11/21/1955 0:00,29.27,29.27,0,15.22,,Department of Water Resources,
332623N1173743W001,12/22/1955 0:00,29.27,29.27,,18.83,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,1/24/1956 0:00,29.27,29.27,,16.69,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,2/27/1956 0:00,29.27,29.27,,16.56,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,3/29/1956 0:00,29.27,29.27,,17.52,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,4/26/1956 0:00,29.27,29.27,,16.07,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,5/28/1956 0:00,29.27,29.27,,17.33,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,6/21/1956 0:00,29.27,29.27,,16.24,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,7/27/1956 0:00,29.27,29.27,,18.47,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,8/30/1956 0:00,29.27,29.27,,18.49,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,9/25/1956 0:00,29.27,29.27,,21.32,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/23/1956 0:00,29.27,29.27,,20.95,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,11/26/1956 0:00,29.27,29.27,,20.66,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,12/27/1956 0:00,29.27,29.27,,19.38,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,1/29/1957 0:00,29.27,29.27,0,13.37,,Department of Water Resources,
332623N1173743W001,2/28/1957 0:00,29.27,29.27,0,12.72,,Department of Water Resources,
332623N1173743W001,3/25/1957 0:00,29.27,29.27,0,13.24,,Department of Water Resources,
332623N1173743W001,4/5/1957 0:00,29.27,29.27,,17.1,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,4/11/1957 0:00,29.27,29.27,,18,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,4/18/1957 0:00,29.27,29.27,,16.9,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,4/24/1957 0:00,29.27,29.27,0,12.38,,Department of Water Resources,
332623N1173743W001,4/25/1957 0:00,29.27,29.27,0,12.3,,Department of Water Resources,
332623N1173743W001,5/3/1957 0:00,29.27,29.27,0,10,,Department of Water Resources,
332623N1173743W001,5/10/1957 0:00,29.27,29.27,,16.9,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,5/17/1957 0:00,29.27,29.27,,16,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,5/24/1957 0:00,29.27,29.27,,14.4,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,5/28/1957 0:00,29.27,29.27,,17.68,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,6/6/1957 0:00,29.27,29.27,,15.7,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,6/13/1957 0:00,29.27,29.27,,16.4,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,6/20/1957 0:00,29.27,29.27,,18.2,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,6/26/1957 0:00,29.27,29.27,0,14.02,,Department of Water Resources,
332623N1173743W001,7/12/1957 0:00,29.27,29.27,,18.6,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,7/26/1957 0:00,29.27,29.27,,18.54,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,8/1/1957 0:00,29.27,29.27,,17.9,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,8/8/1957 0:00,29.27,29.27,,18,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,8/15/1957 0:00,29.27,29.27,,19.3,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,8/23/1957 0:00,29.27,29.27,0,16.5,,Department of Water Resources,
332623N1173743W001,8/26/1957 0:00,29.27,29.27,0,15.78,,Department of Water Resources,
332623N1173743W001,8/29/1957 0:00,29.27,29.27,,19,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,9/5/1957 0:00,29.27,29.27,,19.4,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,9/12/1957 0:00,29.27,29.27,,18.7,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,9/27/1957 0:00,29.27,29.27,0,18.13,,Department of Water Resources,
332623N1173743W001,10/3/1957 0:00,29.27,29.27,,17.3,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/17/1957 0:00,29.27,29.27,0,14.2,,Department of Water Resources,
332623N1173743W001,10/24/1957 0:00,29.27,29.27,,14,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/31/1957 0:00,29.27,29.27,0,14.4,,Department of Water Resources,
332623N1173743W001,11/1/1957 0:00,29.27,29.27,0,14.2,,Department of Water Resources,
332623N1173743W001,11/7/1957 0:00,29.27,29.27,0,14,,Department of Water Resources,
332623N1173743W001,11/14/1957 0:00,29.27,29.27,0,13.6,,Department of Water Resources,
332623N1173743W001,11/21/1957 0:00,29.27,29.27,0,13.2,,Department of Water Resources,
332623N1173743W001,11/29/1957 0:00,29.27,29.27,0,13.2,,Department of Water Resources,
332623N1173743W001,11/30/1957 0:00,29.27,29.27,0,13.2,,Department of Water Resources,
332623N1173743W001,12/5/1957 0:00,29.27,29.27,0,15,,Department of Water Resources,
332623N1173743W001,12/19/1957 0:00,29.27,29.27,0,12.9,,Department of Water Resources,
332623N1173743W001,12/26/1957 0:00,29.27,29.27,0,13.1,,Department of Water Resources,
332623N1173743W001,12/31/1957 0:00,29.27,29.27,0,12.3,,Department of Water Resources,
332623N1173743W001,1/2/1958 0:00,29.27,29.27,0,12.4,,Department of Water Resources,
332623N1173743W001,1/9/1958 0:00,29.27,29.27,,16.6,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,1/16/1958 0:00,29.27,29.27,0,12.4,,Department of Water Resources,
332623N1173743W001,1/30/1958 0:00,29.27,29.27,0,12.3,,Department of Water Resources,
332623N1173743W001,2/6/1958 0:00,29.27,29.27,0,12,,Department of Water Resources,
332623N1173743W001,2/14/1958 0:00,29.27,29.27,0,12.1,,Department of Water Resources,
332623N1173743W001,2/20/1958 0:00,29.27,29.27,0,11.2,,Department of Water Resources,
332623N1173743W001,2/27/1958 0:00,29.27,29.27,0,11.4,,Department of Water Resources,
332623N1173743W001,2/28/1958 0:00,29.27,29.27,,11.74,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,3/6/1958 0:00,29.27,29.27,0,10.8,,Department of Water Resources,
332623N1173743W001,3/13/1958 0:00,29.27,29.27,0,10.5,,Department of Water Resources,
332623N1173743W001,3/20/1958 0:00,29.27,29.27,0,7.4,,Department of Water Resources,
332623N1173743W001,3/27/1958 0:00,29.27,29.27,,13,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,3/31/1958 0:00,29.27,29.27,0,6.61,,Department of Water Resources,
332623N1173743W001,4/3/1958 0:00,29.27,29.27,0,5.4,,Department of Water Resources,
332623N1173743W001,4/10/1958 0:00,29.27,29.27,0,5,,Department of Water Resources,
332623N1173743W001,4/17/1958 0:00,29.27,29.27,0,5.2,,Department of Water Resources,
332623N1173743W001,4/24/1958 0:00,29.27,29.27,0,5.6,,Department of Water Resources,
332623N1173743W001,5/1/1958 0:00,29.27,29.27,0,5.6,,Department of Water Resources,
332623N1173743W001,5/8/1958 0:00,29.27,29.27,0,5.6,,Department of Water Resources,
332623N1173743W001,5/15/1958 0:00,29.27,29.27,0,6,,Department of Water Resources,
332623N1173743W001,5/22/1958 0:00,29.27,29.27,0,4.9,,Department of Water Resources,
332623N1173743W001,5/26/1958 0:00,29.27,29.27,0,5.24,,Department of Water Resources,
332623N1173743W001,5/29/1958 0:00,29.27,29.27,0,5.8,,Department of Water Resources,
332623N1173743W001,6/5/1958 0:00,29.27,29.27,0,6.2,,Department of Water Resources,
332623N1173743W001,6/12/1958 0:00,29.27,29.27,0,7.2,,Department of Water Resources,
332623N1173743W001,6/19/1958 0:00,29.27,29.27,0,7.4,,Department of Water Resources,
332623N1173743W001,6/26/1958 0:00,29.27,29.27,0,7,,Department of Water Resources,
332623N1173743W001,6/27/1958 0:00,29.27,29.27,0,7.2,,Department of Water Resources,
332623N1173743W001,7/3/1958 0:00,29.27,29.27,0,7.6,,Department of Water Resources,
332623N1173743W001,7/10/1958 0:00,29.27,29.27,0,7.4,,Department of Water Resources,
332623N1173743W001,7/17/1958 0:00,29.27,29.27,0,7.5,,Department of Water Resources,
332623N1173743W001,7/24/1958 0:00,29.27,29.27,0,8.5,,Department of Water Resources,
332623N1173743W001,7/28/1958 0:00,29.27,29.27,0,8.04,,Department of Water Resources,
332623N1173743W001,7/31/1958 0:00,29.27,29.27,0,8.7,,Department of Water Resources,
332623N1173743W001,8/7/1958 0:00,29.27,29.27,0,8.6,,Department of Water Resources,
332623N1173743W001,8/14/1958 0:00,29.27,29.27,0,8.8,,Department of Water Resources,
332623N1173743W001,8/21/1958 0:00,29.27,29.27,0,8.9,,Department of Water Resources,
332623N1173743W001,8/28/1958 0:00,29.27,29.27,,14.4,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,9/4/1958 0:00,29.27,29.27,,13.3,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,9/12/1958 0:00,29.27,29.27,0,9.1,,Department of Water Resources,
332623N1173743W001,9/19/1958 0:00,29.27,29.27,0,9.3,,Department of Water Resources,
332623N1173743W001,9/25/1958 0:00,29.27,29.27,0,13,,Department of Water Resources,
332623N1173743W001,9/30/1958 0:00,29.27,29.27,,14.48,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/2/1958 0:00,29.27,29.27,,13.8,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/9/1958 0:00,29.27,29.27,,15.1,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/17/1958 0:00,29.27,29.27,,15.2,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/23/1958 0:00,29.27,29.27,,16.2,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/28/1958 0:00,29.27,29.27,,15.04,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,10/29/1958 0:00,29.27,29.27,,12.3,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,11/6/1958 0:00,29.27,29.27,,13.5,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,11/14/1958 0:00,29.27,29.27,,14.3,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,11/20/1958 0:00,29.27,29.27,0,12,,Department of Water Resources,
332623N1173743W001,11/26/1958 0:00,29.27,29.27,0,11.6,,Department of Water Resources,
332623N1173743W001,12/4/1958 0:00,29.27,29.27,0,12.2,,Department of Water Resources,
332623N1173743W001,12/11/1958 0:00,29.27,29.27,0,12.2,,Department of Water Resources,
332623N1173743W001,12/18/1958 0:00,29.27,29.27,0,12.4,,Department of Water Resources,
332623N1173743W001,12/26/1958 0:00,29.27,29.27,0,10.3,,Department of Water Resources,
332623N1173743W001,12/29/1958 0:00,29.27,29.27,0,14.03,,Department of Water Resources,
332623N1173743W001,1/2/1959 0:00,29.27,29.27,0,12,,Department of Water Resources,
332623N1173743W001,1/9/1959 0:00,29.27,29.27,0,10.1,,Department of Water Resources,
332623N1173743W001,1/15/1959 0:00,29.27,29.27,0,11.8,,Department of Water Resources,
332623N1173743W001,1/22/1959 0:00,29.27,29.27,,11.7,QM:Nearby pump operating,Department of Water Resources,
332623N1173743W001,1/29/1959 0:00,29.27,29.27,0,13.6,,Department of Water Resources,
332623N1173743W001,2/5/1959 0:00,29.27,29.27,0,13.4,,Department of Water Resources,
332623N1173743W001,2/13/1959 0:00,29.27,29.27,0,9.6,,Department of Water Resources,
332623N1173743W001,2/19/1959 0:00,29.27,29.27,0,9.6,,Department of Water Resources,
